ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;COL_1;COL_2;COL_3;COL_4;D_ACTUAL;D_MES_ANT;PROM_DEUDA;M_MOROSO;MONTO;SEGURO;OFERTA;
1.822;M       ;602.000;49;UNV     ;SEP     ;53;80;SANTIAGO        ;778.619;233.511;0;0;970;0;71;2;1.400.000;SI;ACEPTA;
1.823;M       ;65.000;51;MED     ;CAS     ;31;119;SANTIAGO        ;2.365.114;250.000;0;1.852.245;2.530;0;1.896;1;1.400.000;NO;ACEPTA;
1.824;F       ;1.100.000;53;MED     ;CAS     ;12;16;ANTOFAGASTA     ;0;1.119.107;0;569.852;226;0;805;1;4.400.000;NO;NO ACEPTA;
1.825;M       ;5.000.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;325.814;0;250.000;320;0;255;1;1.700.000;NO;ACEPTA;
1.826;M       ;1.000.000;45;MED     ;CAS     ;138;1;ARICA           ;0;0;0;113.058;3.065;0;3.649;3;2.000.000;SI;ACEPTA;
1.827;M       ;1.197.000;39;MED     ;CAS     ;55;226;CONCEPCION      ;0;250.000;0;1.182;3.541;21.718;263;1;2.500.000;NO;NO ACEPTA;
1.828;M       ;1.200.000;40;TEC     ;CAS     ;12;13;CALAMA          ;0;800.000;0;0;5.489;0;0;2;550.000;NO;NO ACEPTA;
1.829;F       ;690.000;29;MED     ;SOL     ;142;93;SANTIAGO        ;0;904.227;0;0;832;0;0;1;1.900.000;SI;NO ACEPTA;
1.830;M       ;900.000;49;UNV     ;CAS     ;120;113;SANTIAGO        ;0;971.179;0;0;1.283;54.362;17.741;1;3.300.000;NO;ACEPTA;
1.831;M       ;1.600.000;39;MED     ;CAS     ;151;226;CONCEPCION      ;0;21.994;1.578.568;600.000;1.474;0;8.148;2;8.000.000;SI;NO ACEPTA;
1.832;M       ;6.940.000;41;MED     ;CAS     ;103;93;SANTIAGO        ;638.600;408.134;0;234.456;957;0;244;2;1.200.000;NO;ACEPTA;
1.833;M       ;560.000;27;UNV     ;SOL     ;67;105;SANTIAGO        ;0;240.767;0;115.040;221;0;0;1;2.000.000;NO;ACEPTA;
1.834;M       ;601.000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;0;90.909;0;234.949;591;0;303;1;1.900.000;SI;ACEPTA;
1.835;F       ;740.000;50;TEC     ;CAS     ;84;80;SANTIAGO        ;0;-490;0;0;139;0;0;1;2.900.000;SI;ACEPTA;
1.836;F       ;533.000;33;TEC     ;CAS     ;60;291;PUERTO MONTT    ;0;300.000;0;0;1.291;0;1.022;1;900.000;NO;NO ACEPTA;
1.837;F       ;53.200;60;MED     ;SOL     ;15;66;VALPARAISO      ;0;799.335;0;221.456;1.260;0;438;1;1.000.000;SI;NO ACEPTA;
1.838;M       ;700.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;186.307;0;0;108;0;0;1;2.700.000;SI;ACEPTA;
1.839;F       ;490.000;28;TEC     ;CAS     ;27;226;CONCEPCION      ;0;154.670;0;440.810;951;0;1.594;2;1.100.000;NO;ACEPTA;
1.840;F       ;51.000;51;TEC     ;SOL     ;47;66;VALPARAISO      ;0;1.286.507;0;4.824.157;0;0;143.366;0;8.000.000;SI;NO ACEPTA;
1.841;M       ;570.000;26;UNV     ;SOL     ;37;105;SANTIAGO        ;0;5.568;0;250.000;246;0;255;1;2.100.000;NO;ACEPTA;
1.842;M       ;3.002.000;54;UNV     ;CAS     ;57;105;SANTIAGO        ;0;1.250.000;0;4.200;166;0;4;1;8.000.000;NO;ACEPTA;
1.843;F       ;5.000.000;36;TEC     ;VIU     ;13;16;ANTOFAGASTA     ;0;325.000;0;0;146;15.399;373;1;1.600.000;NO;NO ACEPTA;
1.844;M       ;1.032.000;39;MED     ;CAS     ;56;138;RENGO           ;0;0;0;263.751;102;0;241;1;5.100.000;NO;NO ACEPTA;
1.845;F       ;533.000;32;MED     ;CAS     ;94;301;ANCUD           ;0;129.859;0;300.000;115;0;307;1;2.100.000;NO;NO ACEPTA;
1.846;F       ;580.000;32;MED     ;CAS     ;37;80;SANTIAGO        ;0;247.766;0;0;242;11.651;0;1;2.100.000;NO;NO ACEPTA;
1.847;F       ;850.000;53;TEC     ;CAS     ;70;261;VILLARRICA      ;0;250.000;0;0;5;0;0;1;4.000.000;NO;NO ACEPTA;
1.848;M       ;963.000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;2.192.771;37.353;0;71.556;3.099;0;99;1;1.800.000;NO;ACEPTA;
1.849;M       ;1.050.000;52;UNV     ;SOL     ;138;1;ARICA           ;0;376.423;0;11.602;690;0;394;1;4.600.000;NO;ACEPTA;
1.850;F       ;700.000;32;EUN     ;CAS     ;31;119;SANTIAGO        ;423.549;480.004;0;0;546;14.971;0;1;1.900.000;NO;NO ACEPTA;
1.851;M       ;3.000.000;39;TEC     ;CAS     ;90;16;ANTOFAGASTA     ;0;800.000;0;0;376;74.080;35.173;1;8.000.000;NO;NO ACEPTA;
1.852;M       ;2.750.000;37;MED     ;CAS     ;24;83;SANTIAGO        ;0;1.239.794;0;1.851.812;371;41.161;6.318;1;8.000.000;NO;NO ACEPTA;
1.853;M       ;720.000;49;UNV     ;SOL     ;138;1;ARICA           ;0;450.000;0;159.425;96;6.007;102;1;2.500.000;NO;ACEPTA;
1.854;M       ;1.150.000;40;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1.167.868;0;962.761;50;0;21.789;1;4.600.000;NO;ACEPTA;
1.855;F       ;90.000;54;TEC     ;SOL     ;15;66;VALPARAISO      ;0;0;0;0;482;0;0;1;3.800.000;SI;NO ACEPTA;
1.856;F       ;648.000;52;TEC     ;SEP     ;10;5;IQUIQUE         ;0;300.000;0;0;55;7.829;0;1;2.300.000;NO;NO ACEPTA;
1.857;F       ;1.200.000;46;UNV     ;SEP     ;138;1;ARICA           ;2.715.249;500.000;0;1.000.000;3.857;0;14.062;3;2.200.000;SI;ACEPTA;
1.858;M       ;1.000.000;37;UNV     ;CAS     ;84;90;SANTIAGO        ;0;582.600;0;0;155;0;0;1;4.500.000;NO;NO ACEPTA;
1.859;F       ;1.700.000;37;MED     ;CAS     ;71;326;PUNTA ARENAS    ;0;975.318;0;4.000.000;1.425;46.679;10.459;2;8.000.000;NO;NO ACEPTA;
1.860;F       ;500.000;52;MED     ;CAS     ;39;84;SANTIAGO        ;343.803;4.390;0;183.895;1.169;0;209;2;900.000;NO;NO ACEPTA;
1.861;F       ;60.000;59;MED     ;SOL     ;27;227;TALCAHUANO      ;0;781.348;0;582.976;90;39.328;0;1;8.000.000;SI;NO ACEPTA;
1.862;F       ;45.000;43;TEC     ;SOL     ;66;253;TEMUCO          ;269.011;2.961.732;0;0;121;9.125;23.057;1;8.000.000;SI;NO ACEPTA;
1.863;M       ;800.000;31;MED     ;SOL     ;90;105;SANTIAGO        ;1.462.387;480.610;0;0;1.570;0;0;1;2.100.000;NO;NO ACEPTA;
1.864;M       ;1.930.000;46;UNV     ;CAS     ;31;119;SANTIAGO        ;0;560.484;12.117.653;0;0;27.577;15.607;1;8.000.000;SI;ACEPTA;
1.865;F       ;60.000;57;TEC     ;SOL     ;125;90;SANTIAGO        ;0;490.409;0;126.637;93;0;14.683;1;5.600.000;SI;NO ACEPTA;
1.866;F       ;502.000;28;UNV     ;CAS     ;27;226;CONCEPCION      ;0;250.000;0;93.798;319;0;0;1;1.700.000;NO;ACEPTA;
1.867;M       ;623.000;41;MED     ;SOL     ;37;93;SANTIAGO        ;1.799.121;153.716;1.907.325;0;175;0;2.162;1;550.000;NO;NO ACEPTA;
1.868;F       ;558.000;55;UNV     ;CAS     ;27;226;CONCEPCION      ;0;12.309;0;300.000;276;0;306;1;2.000.000;NO;ACEPTA;
1.869;M       ;1.123.000;38;TEC     ;CAS     ;68;213;LOS ANGELES     ;1.286.925;1.858.426;0;0;1.712;0;0;1;2.500.000;NO;NO ACEPTA;
1.870;M       ;605.000;30;UNV     ;CAS     ;103;115;SANTIAGO        ;0;78.176;0;221.510;1.273;2.391;44;3;1.200.000;NO;NO ACEPTA;
1.871;M       ;5.000.000;42;MED     ;CAS     ;24;86;SANTIAGO        ;0;573.604;0;21.901;0;0;57;1;6.300.000;NO;ACEPTA;
1.872;F       ;500.000;44;MED     ;CAS     ;53;103;SANTIAGO        ;0;499.979;0;0;1.023;12.413;524;1;1.000.000;NO;NO ACEPTA;
1.873;M       ;834.000;55;UNV     ;CAS     ;19;115;SANTIAGO        ;0;600.000;0;0;1.080;2.657;0;1;3.100.000;NO;ACEPTA;
1.874;M       ;560.000;27;BAS     ;SOL     ;67;105;SANTIAGO        ;0;240.767;0;115.040;221;0;0;1;2.000.000;NO;ACEPTA;
1.875;M       ;589.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;572.014;0;0;734;0;0;1;1.700.000;NO;ACEPTA;
1.876;M       ;1.300.000;53;TEC     ;CAS     ;85;88;SANTIAGO        ;0;766.842;0;10.679;32;0;0;1;5.800.000;NO;ACEPTA;
1.877;M       ;2.000.000;38;MED     ;CAS     ;63;300;CASTRO          ;3.806.503;868.504;0;1.000.000;4.390;0;0;1;7.400.000;NO;NO ACEPTA;
1.878;M       ;52.200;45;MED     ;SEP     ;63;93;SANTIAGO        ;798.153;0;0;28.103;898;0;28;1;1.800.000;NO;ACEPTA;
1.879;F       ;470.000;37;UNV     ;CAS     ;90;80;SANTIAGO        ;746.916;272.710;0;174.251;1.374;0;33;1;550.000;NO;ACEPTA;
1.880;M       ;700.000;48;UNV     ;CAS     ;35;80;SANTIAGO        ;1.900.560;250.000;0;0;2.028;5.023;0;1;650.000;SI;ACEPTA;
1.881;M       ;1.580.000;50;MED     ;CAS     ;56;131;RANCAGUA        ;1.269.214;0;0;473.143;1.678;0;608;1;7.900.000;NO;NO ACEPTA;
1.882;M       ;740.000;51;TEC     ;SEP     ;13;80;SANTIAGO        ;0;519.870;0;250.000;404;0;857;1;2.500.000;NO;ACEPTA;
1.883;F       ;740.000;43;TEC     ;CAS     ;65;74;SAN ANTONIO     ;0;1.891.842;0;152.025;0;0;152;0;1.100.000;NO;NO ACEPTA;
1.884;M       ;1.700.000;53;UNV     ;CAS     ;31;119;SANTIAGO        ;3.871.297;827.031;0;2.000.000;6.586;17.469;2.035;3;3.700.000;NO;ACEPTA;
1.885;M       ;690.000;28;MED     ;SOL     ;15;513;CON-CON         ;0;899.994;0;0;13;16.666;77;1;1.900.000;NO;NO ACEPTA;
1.886;M       ;1.000.000;47;UNV     ;CAS     ;18;93;SANTIAGO        ;0;800.000;0;124.713;1.244;0;0;1;3.800.000;NO;ACEPTA;
1.887;M       ;700.000;51;UNV     ;CAS     ;138;1;ARICA           ;1.053.841;873.985;0;1.416.401;2.270;0;1.257;2;550.000;NO;ACEPTA;
1.888;M       ;815.000;52;TEC     ;CAS     ;76;85;SANTIAGO        ;0;995.215;0;626.517;5;0;628;1;3.100.000;NO;ACEPTA;
1.889;F       ;73.000;49;TEC     ;SEP     ;37;93;SANTIAGO        ;0;-8.296;0;0;1.775;0;0;1;650.000;SI;NO ACEPTA;
1.890;M       ;630.000;51;MED     ;CAS     ;138;1;ARICA           ;0;701.937;0;280.166;0;0;7.449;1;1.900.000;NO;ACEPTA;
1.891;F       ;75.000;43;TEC     ;SOL     ;81;59;QUILLOTA        ;0;845.000;0;199.730;0;1.334;0;0;5.700.000;SI;NO ACEPTA;
1.892;M       ;1.100.000;55;UNV     ;CAS     ;155;88;SANTIAGO        ;0;900.000;0;4.352;816;0;515;1;4.600.000;NO;ACEPTA;
1.893;M       ;660.000;37;UNV     ;CAS     ;27;226;CONCEPCION      ;0;43.216;0;300.000;848;20.461;919;2;1.800.000;NO;NO ACEPTA;
1.894;M       ;1.851.000;38;TEC     ;CAS     ;129;88;SANTIAGO        ;0;2.500.000;0;0;13;0;172;2;8.000.000;SI;NO ACEPTA;
1.895;M       ;2.700.000;42;MED     ;CAS     ;19;115;SANTIAGO        ;0;389.673;0;0;48;0;283;1;8.000.000;NO;NO ACEPTA;
1.896;M       ;557.000;35;UNV     ;CAS     ;90; ;                ;0;0;0;0;1.123;20.314;0;1;1.200.000;NO;NO ACEPTA;
1.897;F       ;600.000;47;MED     ;CAS     ;138;1;ARICA           ;0;300.000;0;0;0;0;124;1;2.100.000;NO;ACEPTA;
1.898;M       ;9.900.000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;527.043;0;0;804;0;0;1;3.100.000;NO;ACEPTA;
1.899;F       ;1.020.000;39;MED     ;SOL     ;32;116;SANTIAGO        ;1.130.505;347.209;0;150.000;1.415;0;1;1;3.700.000;NO;NO ACEPTA;
1.900;F       ;448.000;38;UNV     ;CAS     ;66;253;TEMUCO          ;0;0;0;0;187;0;0;1;1.700.000;NO;NO ACEPTA;
1.901;M       ;815.000;46;MED     ;CAS     ;76;85;SANTIAGO        ;0;995.215;0;626.517;5;0;628;1;3.100.000;NO;ACEPTA;
1.902;F       ;850.000;55;MED     ;CAS     ;74;272;VALDIVIA        ;0;650.000;0;0;1.679;0;0;1;2.600.000;NO;NO ACEPTA;
1.903;F       ;7.000.000;40;MED     ;VIU     ;75;516;LLO-LLEO        ;0;650.000;0;0;0;0;2;0;3.100.000;NO;NO ACEPTA;
1.904;F       ;900.000;46;UNV     ;SEP     ;138;1;ARICA           ;0;356.443;0;0;131;41.298;0;1;4.200.000;NO;ACEPTA;
1.905;F       ;500.000;46;UNV     ;SOL     ;140;88;SANTIAGO        ;0;75.066;0;0;1;0;0;1;2.000.000;NO;ACEPTA;
1.906;F       ;1.200.000;41;UNV     ;SOL     ;130;90;SANTIAGO        ;0;896.146;0;161.904;35;0;255;1;5.200.000;NO;NO ACEPTA;
1.907;F       ;3.800.000;47;MED     ;CAS     ;59;88;SANTIAGO        ;0;1.619.963;0;0;123;0;0;1;8.000.000;NO;NO ACEPTA;
1.908;M       ;710.000;52;UNV     ;CAS     ;24;90;SANTIAGO        ;0;1.215.508;0;398.202;290;0;22;1;1.700.000;NO;ACEPTA;
1.909;F       ;65.700;43;MED     ;SEP     ;122;92;SANTIAGO        ;0;0;0;0;0;27.614;0;0;5.500.000;SI;NO ACEPTA;
1.910;F       ;619.000;30;UNV     ;CAS     ;33;27;HUASCO          ;0;836.920;0;0;7;0;0;1;1.700.000;NO;NO ACEPTA;
1.911;F       ;695.000;36;UNV     ;CAS     ;85;115;SANTIAGO        ;0;14.882;0;243.646;276;0;200;1;2.600.000;NO;NO ACEPTA;
1.912;M       ;2.750.000;37;UNV     ;CAS     ;24;83;SANTIAGO        ;0;1.239.794;0;1.851.812;371;41.161;6.318;1;8.000.000;NO;NO ACEPTA;
1.913;M       ;63.000;51;UNV     ;CAS     ;55;90;SANTIAGO        ;1.796.044;27.947;0;232.835;2.358;2.936;306;1;4.200.000;NO;ACEPTA;
1.914;M       ;680.000;52;TEC     ;CAS     ;39;87;SANTIAGO        ;0;0;0;1.500.000;0;0;1.522;1;2.800.000;NO;ACEPTA;
1.915;M       ;7.500.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;412.498;0;0;0;692;0;0;2;2.200.000;NO;ACEPTA;
1.916;M       ;837.000;44;MED     ;CAS     ;31;119;SANTIAGO        ;2.286.842;35.041;0;853.085;2.861;0;861;1;1.400.000;SI;ACEPTA;
1.917;F       ;1.500.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;2.750.000;0;0;1.552;0;0;1;4.800.000;SI;ACEPTA;
1.918;M       ;834.000;49;BAS     ;SEP     ;19;115;SANTIAGO        ;0;600.000;0;0;1.080;2.657;0;1;3.100.000;NO;ACEPTA;
1.919;F       ;4.997.000;53;MED     ;CAS     ;85;88;SANTIAGO        ;0;3.405.501;1.252.234;0;8.671;40.045;1.445;1;8.000.000;NO;NO ACEPTA;
1.920;M       ;800.000;32;UNV     ;SEP     ;78;182;LINARES         ;0;498.967;0;0;74;0;0;1;3.600.000;NO;NO ACEPTA;
1.921;F       ;2.257.000;56;MED     ;SEP     ;51;88;SANTIAGO        ;5.813.695;2.317.011;0;97.741;0;0;0;0;5.500.000;NO;NO ACEPTA;
1.922;F       ;626.000;54;TEC     ;SOL     ;27;226;CONCEPCION      ;0;451.626;0;0;0;0;0;1;2.100.000;NO;ACEPTA;
1.923;M       ;435.000;35;TEC     ;CAS     ;129;105;SANTIAGO        ;0;49.689;0;242.212;155;2.592;446;1;1.600.000;NO;NO ACEPTA;
1.924;F       ;480.000;26;TEC     ;SOL     ;90;110;SANTIAGO        ;0;11.297;0;0;178;0;0;1;1.800.000;SI;NO ACEPTA;
1.925;F       ;7.440.000;34;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;1.810.922;150.130;0;500.000;2.355;0;521;1;1.400.000;NO;NO ACEPTA;
1.926;F       ;6.500.000;33;TEC     ;VIU     ;39;88;SANTIAGO        ;0;800.000;0;310.185;0;0;153;0;3.300.000;NO;NO ACEPTA;
1.927;F       ;770.000;49;TEC     ;CAS     ;138;85;SANTIAGO        ;0;-7.255;0;801.618;2.058;0;702;3;1.800.000;NO;ACEPTA;
1.928;M       ;1.691.000;39;UNV     ;CAS     ;73;87;SANTIAGO        ;0;1.807.694;0;0;1.263;113.126;33.436;2;8.000.000;NO;NO ACEPTA;
1.929;M       ;846.000;51;UNV     ;CAS     ;62;292;PUERTO VARAS    ;661.946;0;0;0;803;0;22.524;1;3.500.000;NO;NO ACEPTA;
1.930;F       ;8.710.000;34;TEC     ;VIU     ;53;105;SANTIAGO        ;0;750.000;0;7.781;0;2.410;6;0;1.400.000;NO;NO ACEPTA;
1.931;F       ;45.000;53;TEC     ;SOL     ;105;42;LOS VILOS       ;0;1.250.000;0;1.028.957;737;0;8.393;1;8.000.000;SI;NO ACEPTA;
1.932;F       ;6.500.000;37;TEC     ;VIU     ;64;314;COYHAIQUE       ;351.429;186.352;0;479.301;3.116;2.014;510;3;650.000;SI;NO ACEPTA;
1.933;M       ;648.000;52;UNV     ;CAS     ;10;5;IQUIQUE         ;0;300.000;0;0;55;7.829;0;1;2.300.000;NO;NO ACEPTA;
1.934;M       ;1.387.000;30;MED     ;SOL     ;104;88;SANTIAGO        ;0;500.000;0;0;3.184;46.676;10.434;2;3.800.000;NO;NO ACEPTA;
1.935;M       ;2.100.000;52;UNV     ;SOL     ;84;85;SANTIAGO        ;0;800.000;0;829.308;1.984;6.764;846;2;8.000.000;NO;ACEPTA;
1.936;F       ;1.490.000;45;UNV     ;CAS     ;138;1;ARICA           ;0;1.035.716;0;0;573;0;25.670;2;6.500.000;NO;ACEPTA;
1.937;M       ;1.667.000;52;MED     ;CAS     ;45;119;SANTIAGO        ;0;0;15.043;0;9;0;0;1;8.000.000;NO;NO ACEPTA;
1.938;M       ;493.000;64;TEC     ;CAS     ;18;118;SANTIAGO        ;0;500.000;0;100.000;1.245;0;0;2;750.000;NO;NO ACEPTA;
1.939;F       ;471.000;46;TEC     ;SOL     ;90;89;SANTIAGO        ;0;926.068;0;0;0;0;0;0;1.000.000;NO;NO ACEPTA;
1.940;M       ;4.450.000;44;        ;CAS     ;31;119;SANTIAGO        ;2.073.061;17.561;0;1.000.000;2.567;0;1.021;1;1.500.000;SI;ACEPTA;
1.941;F       ;596.000;34;TEC     ;SEP     ;14;85;SANTIAGO        ;0;0;0;0;0;0;0;0;2.400.000;NO;NO ACEPTA;
1.942;M       ;6.020.000;44;UNV     ;CAS     ;84;88;SANTIAGO        ;618.959;45.417;0;1.000.000;752;0;1.021;1;1.100.000;NO;ACEPTA;
1.943;M       ;535.000;29;UNV     ;CAS     ;27;226;CONCEPCION      ;0;243.961;0;191.487;718;0;0;2;1.500.000;NO;ACEPTA;
1.944;F       ;440.000;45;UNV     ;CAS     ;57;85;SANTIAGO        ;0;-357;0;300.000;225;0;306;1;1.600.000;NO;ACEPTA;
1.945;F       ;450.000;23;TEC     ;SOL     ;36;67;VINA DEL MAR    ;0;538.085;0;250.000;12;0;273;1;1.300.000;NO;NO ACEPTA;
1.946;M       ;530.000;58;TEC     ;SOL     ;12;13;CALAMA          ;0;103.185;0;0;235;0;0;1;1.900.000;NO;NO ACEPTA;
1.947;M       ;487.000;54;MED     ;SOL     ;27;226;CONCEPCION      ;0;0;0;300.000;0;6.157;306;1;2.000.000;NO;ACEPTA;
1.948;M       ;450.000;24;UNV     ;CAS     ;90;128;PENAFLOR        ;0;35.557;0;199.967;209;0;203;1;1.600.000;NO;NO ACEPTA;
1.949;M       ;550.000;40;BAS     ;CAS     ;47;291;PUERTO MONTT    ;0;1.000.000;0;0;274;0;406;2;1.200.000;NO;NO ACEPTA;
1.950;F       ;7.710.000;35;TEC     ;VIU     ;40;67;VINA DEL MAR    ;0;500.000;0;0;53;6.640;0;1;1.800.000;NO;NO ACEPTA;
1.951;F       ;65.000;34;TEC     ;SOL     ;60;298;LLANQUIHUE      ;727.602;640.180;0;559.326;1.323;0;34.237;1;1.500.000;SI;NO ACEPTA;
1.952;M       ;659.000;28;MED     ;CAS     ;27;226;CONCEPCION      ;0;81.964;0;0;76;0;0;1;2.600.000;NO;ACEPTA;
1.953;M       ;590.000;45;UNV     ;CAS     ;90;80;SANTIAGO        ;0;550.000;0;0;420;12.777;3;1;1.900.000;NO;NO ACEPTA;
1.954;M       ;500.000;37;TEC     ;CAS     ;90;89;SANTIAGO        ;458.297;24.325;0;486.999;916;0;510;1;1.100.000;NO;NO ACEPTA;
1.955;F       ;8.870.000;36;TEC     ;SOL     ;141;31;COQUIMBO        ;0;75.466;0;0;540;0;0;1;4.500.000;NO;NO ACEPTA;
1.956;F       ;6.570.000;36;TEC     ;SOL     ;84;88;SANTIAGO        ;0;376.752;0;0;2.184;0;0;1;3.100.000;NO;NO ACEPTA;
1.957;M       ;800.000;52;MED     ;CAS     ;27;226;CONCEPCION      ;477.812;250.000;4.852.448;611.836;1.229;31.636;6.147;2;2.800.000;NO;ACEPTA;
1.958;F       ;800.000;41;UNV     ;SOL     ;138;1;ARICA           ;0;31.933;0;1.000.000;865;0;1.018;2;3.200.000;NO;ACEPTA;
1.959;M       ;922.000;41;UNV     ;SEP     ;138;1;ARICA           ;370.247;758.424;0;619.198;750;3.326;662;2;3.500.000;NO;ACEPTA;
1.960;F       ;80.000;60;TEC     ;SOL     ;30;98;SANTIAGO        ;0;200.000;66.109;0;0;4.372;131;0;2.200.000;SI;NO ACEPTA;
1.961;M       ;878.000;50;UNV     ;CAS     ;41;80;SANTIAGO        ;1.823.150;324.472;0;800.000;2.326;0;1.171;1;2.100.000;NO;ACEPTA;
1.962;F       ;460.000;31;UNV     ;CAS     ;84;88;SANTIAGO        ;0;249.943;0;0;130;0;39;1;1.600.000;NO;NO ACEPTA;
1.963;M       ;4.890.000;43;MED     ;CAS     ;55;90;SANTIAGO        ;0;14.503;0;1.032.495;571;31.993;1.357;1;5.600.000;NO;ACEPTA;
1.964;M       ;710.000;47;UNV     ;SOL     ;24;90;SANTIAGO        ;0;1.215.508;0;398.202;290;0;22;1;1.700.000;NO;ACEPTA;
1.965;F       ;550.000;42;UNV     ;CAS     ;31;119;SANTIAGO        ;0;611.706;0;59.527;0;1.872;481;1;1.600.000;NO;ACEPTA;
1.966;F       ;1.100.000;39;TEC     ;CAS     ;48;89;SANTIAGO        ;0;1.518.780;0;0;0;31.251;0;0;4.000.000;NO;NO ACEPTA;
1.967;M       ;550.000;28;TEC     ;SOL     ;59;88;SANTIAGO        ;0;0;0;0;0;0;197;1;2.200.000;NO;ACEPTA;
1.968;M       ;6.010.000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;848.454;0;0;2.049;0;0;2;1.900.000;NO;ACEPTA;
1.969;M       ;5.104.000;49;MED     ;CAS     ;138;1;ARICA           ;0;0;0;1.500.000;3.840;0;154.087;1;8.000.000;NO;ACEPTA;
1.970;F       ;5.730.000;29;TEC     ;SOL     ;118;111;SANTIAGO        ;0;600.000;0;0;802;0;0;1;1.000.000;NO;NO ACEPTA;
1.971;F       ;614.000;54;TEC     ;CAS     ;27;226;CONCEPCION      ;0;12.324;0;452.225;481;0;56;1;2.000.000;NO;ACEPTA;
1.972;F       ;86.700;47;TEC     ;SOL     ;22;1;ARICA           ;0;35.283;0;0;380;0;100;1;4.200.000;SI;NO ACEPTA;
1.973;M       ;1.194.000;43;UNV     ;CAS     ;138;1;ARICA           ;0;250.000;0;0;1.471;0;0;2;4.500.000;NO;ACEPTA;
1.974;M       ;1.389.000;36;MED     ;SOL     ;22;1;ARICA           ;0;544.079;0;902.761;577;0;71;1;6.400.000;SI;NO ACEPTA;
1.975;M       ;7.000.000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;0;450.000;1.045.340;1.000.000;4.845;0;98.330;2;2.200.000;NO;ACEPTA;
1.976;F       ;668.000;46;UNV     ;CAS     ;92;88;SANTIAGO        ;0;373.913;0;394.183;450;0;20.967;2;2.300.000;NO;ACEPTA;
1.977;F       ;450.000;51;TEC     ;CAS     ;82;105;SANTIAGO        ;0;129.567;0;469.387;246;0;224;1;1.600.000;NO;ACEPTA;
1.978;M       ;450.000;28;TEC     ;VIU     ;56;138;RENGO           ;0;250.000;0;0;0;0;102;0;1.600.000;NO;NO ACEPTA;
1.979;F       ;780.000;45;TEC     ;CAS     ;138;1;ARICA           ;1.384.106;15.124;0;99.275;2.019;0;1.006;1;1.900.000;NO;ACEPTA;
1.980;F       ;6.280.000;37;TEC     ;VIU     ;84;115;SANTIAGO        ;0;843.397;0;418.642;2.294;0;365;1;600.000;NO;NO ACEPTA;
1.981;M       ;730.000;47;MED     ;CAS     ;138;1;ARICA           ;0;375.721;0;436.137;71;24.247;2.043;1;2.600.000;NO;ACEPTA;
1.982;M       ;96.000;47;UNV     ;CAS     ;55;90;SANTIAGO        ;0;805.086;0;668.988;1.851;0;2.040;3;750.000;NO;ACEPTA;
1.983;M       ;630.000;29;TEC     ;CAS     ;27;226;CONCEPCION      ;0;91.535;0;20;1.137;0;0;2;1.400.000;NO;ACEPTA;
1.984;M       ;9.800.000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;631.274;602.672;0;296.151;2.339;17.915;0;2;1.700.000;NO;ACEPTA;
1.985;M       ;60.000;46;UNV     ;CAS     ;92;88;SANTIAGO        ;0;-10.616;0;507.691;1.189;0;1.018;1;5.400.000;NO;ACEPTA;
1.986;F       ;51.100;43;TEC     ;SOL     ;32;89;SANTIAGO        ;0;624.224;0;150.000;151;0;153;1;1.600.000;NO;NO ACEPTA;
1.987;M       ;787.000;50;UNV     ;CAS     ;31;119;SANTIAGO        ;0;479.807;0;0;1.692;0;0;2;2.300.000;NO;ACEPTA;
1.988;F       ;500.000;53;BAS     ;CAS     ;81;59;QUILLOTA        ;0;0;0;0;467;36.021;61.412;1;1.600.000;NO;NO ACEPTA;
1.989;M       ;8.340.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;26.221;759;8.630;53;1;2.200.000;NO;ACEPTA;
1.990;F       ;7.730.000;41;TEC     ;SOL     ;59;88;SANTIAGO        ;0;1.015.345;0;0;586;0;0;1;4.500.000;NO;NO ACEPTA;
1.991;F       ;910.000;38;UNV     ;CAS     ;52;92;SANTIAGO        ;0;390.000;0;0;560;0;43;1;4.000.000;NO;NO ACEPTA;
1.992;F       ;685.000;49;UNV     ;CAS     ;69;85;SANTIAGO        ;1.357.901;-133.581;0;1.107.684;2.091;0;741;1;650.000;NO;ACEPTA;
1.993;M       ;485.000;53;MED     ;CAS     ;50;86;SANTIAGO        ;0;506.519;0;392.401;259;0;332;1;1.500.000;NO;ACEPTA;
1.994;M       ;1.215.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;453.120;0;500.000;2.479;0;589;2;3.600.000;NO;ACEPTA;
