ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;COL_1;COL_2;COL_3;COL_4;D_ACTUAL;D_MES_ANT;PROM_DEUDA;M_MOROSO;MONTO;SEGURO;OFERTA;
577;F       ;7500000;40;TEC     ;SOL     ;45;87;SANTIAGO        ;0;2500000;0;10807;0;81700;9;0;8000000;NO;NO ACEPTA;
578;M       ;484000;48;MED     ;CAS     ;84;90;SANTIAGO        ;0;493994;0;35892;0;0;36;1;1500000;SI;ACEPTA;
579;F       ;5770000;40;TEC     ;VIU     ;24;105;SANTIAGO        ;0;694336;0;0;111;0;0;1;3900000;NO;NO ACEPTA;
580;M       ;700000;36;UNV     ;SOL     ;124;253;TEMUCO          ;1202550;0;0;0;1312;0;0;1;1500000;NO;NO ACEPTA;
581;F       ;6700000;36;TEC     ;VIU     ;39;88;SANTIAGO        ;0;0;0;0;203;0;0;1;8000000;NO;NO ACEPTA;
582;M       ;64000;50;MED     ;CAS     ;55;90;SANTIAGO        ;0;648920;0;115463;273;0;73;1;1700000;NO;ACEPTA;
583;M       ;1252000;48;UNV     ;CAS     ;117;88;SANTIAGO        ;0;588394;0;0;5769;0;156;2;500000;SI;ACEPTA;
584;M       ;76300;55;UNV     ;CAS     ;31;91;SANTIAGO        ;0;379980;0;1060;43;19132;1;1;1700000;NO;ACEPTA;
585;M       ;620000;47;UNV     ;CAS     ;138;1;ARICA           ;0;-7899;0;1500000;0;0;6950;1;2500000;NO;ACEPTA;
586;M       ;800000;55;MED     ;CAS     ;31;119;SANTIAGO        ;0;300000;0;1500000;0;0;1531;1;3700000;NO;ACEPTA;
587;M       ;1813000;41;TEC     ;CAS     ;54;85;SANTIAGO        ;0;1033858;0;0;29;9394;1;1;8000000;SI;NO ACEPTA;
588;M       ;3800000;47;MED     ;CAS     ;59;88;SANTIAGO        ;0;1619963;0;0;123;0;0;1;8000000;NO;NO ACEPTA;
589;F       ;869000;49;MED     ;CAS     ;88;67;VINA DEL MAR    ;0;864534;0;0;437;0;197;2;3500000;NO;NO ACEPTA;
590;F       ;478000;27;TEC     ;SOL     ;45;128;PENAFLOR        ;0;250000;0;202165;0;0;203;0;1700000;NO;NO ACEPTA;
591;F       ;449000;36;UNV     ;CAS     ;16;93;SANTIAGO        ;0;249982;0;0;0;0;101;0;1600000;NO;NO ACEPTA;
592;M       ;722000;40;TEC     ;CAS     ;104;105;SANTIAGO        ;477426;-4173;0;500000;1504;15717;1125;2;1400000;NO;ACEPTA;
593;M       ;55900;41;MED     ;CAS     ;55;90;SANTIAGO        ;0;300000;0;1078835;0;0;7038;1;7200000;SI;ACEPTA;
594;F       ;75000;33;TEC     ;SOL     ;45;88;SANTIAGO        ;0;1345295;0;0;2;0;0;1;2700000;SI;NO ACEPTA;
595;M       ;1240000;47;UNV     ;SOL     ;21;103;SANTIAGO        ;697406;542864;0;500000;4975;0;510;3;1300000;SI;ACEPTA;
596;M       ;700000;47;UNV     ;CAS     ;146;88;SANTIAGO        ;0;1175974;0;794133;68;0;2;1;1700000;NO;ACEPTA;
597;F       ;7000000;39;TEC     ;SOL     ;92;88;SANTIAGO        ;0;379823;0;464201;412;0;4;1;5600000;NO;NO ACEPTA;
598;M       ;3200000;49;MED     ;SEP     ;123;90;SANTIAGO        ;0;101271;0;5632483;3342;14453;10018;2;8000000;NO;ACEPTA;
599;M       ;900000;39;TEC     ;SOL     ;25;103;SANTIAGO        ;0;400000;0;0;312;0;391;1;4100000;NO;NO ACEPTA;
600;M       ;1569000;32;TEC     ;CAS     ;129;105;SANTIAGO        ;2989522;864416;0;1000000;4232;16075;509;2;5200000;NO;ACEPTA;
601;F       ;490000;37;MED     ;SOL     ;90;105;SANTIAGO        ;0;350000;0;95140;0;0;61;0;1700000;NO;NO ACEPTA;
602;M       ;500000;44;MED     ;CAS     ;53;103;SANTIAGO        ;0;499979;0;0;1023;12413;524;1;1000000;NO;NO ACEPTA;
603;F       ;6940000;31;TEC     ;SOL     ;29;93;SANTIAGO        ;0;182061;0;128324;97;0;82;1;1600000;NO;NO ACEPTA;
604;M       ;500000;45;MED     ;CAS     ;76;96;SANTIAGO        ;0;50654;0;0;136;0;0;1;1900000;SI;ACEPTA;
605;F       ;90000;62;MED     ;SOL     ;54;80;SANTIAGO        ;534281;411410;0;265904;1318;0;414;1;500000;SI;NO ACEPTA;
606;F       ;1217000;29;TEC     ;SOL     ;49;81;SANTIAGO        ;3233150;350000;2931032;0;3402;0;0;1;2600000;NO;NO ACEPTA;
607;M       ;1270000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;1029967;1200000;0;320358;144;0;3;1;4200000;NO;ACEPTA;
608;M       ;2057000;38;TEC     ;CAS     ;68;213;LOS ANGELES     ;0;973247;0;0;11;0;40322;2;8000000;NO;NO ACEPTA;
609;M       ;1276000;44;MED     ;CAS     ;141;31;COQUIMBO        ;0;1084581;0;301830;3290;0;519;1;3100000;NO;NO ACEPTA;
610;M       ;4500000;43;MED     ;CAS     ;55;90;SANTIAGO        ;0;70152;0;2470115;629;0;2499;1;2100000;NO;ACEPTA;
611;M       ;8000000;42;UNV     ;CAS     ;82;80;SANTIAGO        ;0;127926;0;56311;206;0;349;1;1900000;NO;ACEPTA;
612;F       ;50000;58;TEC     ;SOL     ;90;88;SANTIAGO        ;0;1250000;0;0;2084;0;20584;1;8000000;SI;NO ACEPTA;
613;M       ;1100000;49;UNV     ;SOL     ;155;88;SANTIAGO        ;0;900000;0;4352;816;0;515;1;4600000;NO;ACEPTA;
614;F       ;1500000;53;MED     ;CAS     ;27;226;CONCEPCION      ;0;59634;0;1500000;229;0;2230;1;7300000;NO;NO ACEPTA;
615;M       ;740000;28;TEC     ;SOL     ;18;83;SANTIAGO        ;0;800000;0;14413;1227;0;2;1;1800000;NO;ACEPTA;
616;F       ;1400000;27;TEC     ;SOL     ;28;90;SANTIAGO        ;0;2625000;0;0;752;0;0;1;4400000;NO;NO ACEPTA;
617;F       ;5000000;40;TEC     ;VIU     ;78;182;LINARES         ;0;600000;0;0;1707;0;0;1;600000;NO;NO ACEPTA;
618;M       ;481000;46;MED     ;CAS     ;31;119;SANTIAGO        ;0;310561;0;0;278;0;0;1;1700000;SI;ACEPTA;
619;F       ;485000;29;TEC     ;CAS     ;74;253;TEMUCO          ;0;48000;0;99041;261;0;162;1;1700000;NO;NO ACEPTA;
620;F       ;4500000;41;MED     ;SOL     ;144;85;SANTIAGO        ;0;800000;0;552629;0;21261;0;0;8000000;NO;NO ACEPTA;
621;F       ;2626000;42;MED     ;CAS     ;24;88;SANTIAGO        ;0;1507705;0;0;189;96345;1;2;8000000;NO;NO ACEPTA;
622;M       ;800000;48;UNV     ;SEP     ;31;119;SANTIAGO        ;0;437302;0;0;1048;0;0;2;3000000;SI;ACEPTA;
623;M       ;950000;35;UNV     ;CAS     ;90;105;SANTIAGO        ;87440;1955363;0;472340;203;18814;496;1;2800000;SI;NO ACEPTA;
624;M       ;600000;45;UNV     ;CAS     ;131;80;SANTIAGO        ;0;474120;0;240248;613;15881;249;1;1800000;SI;ACEPTA;
625;F       ;800000;34;UNV     ;CAS     ;62;292;PUERTO VARAS    ;0;800000;0;0;1113;0;0;1;2900000;NO;NO ACEPTA;
626;M       ;650000;40;MED     ;CAS     ;151;226;CONCEPCION      ;0;588076;0;0;2;6186;0;1;2100000;NO;NO ACEPTA;
627;M       ;1000000;41;UNV     ;CAS     ;31;119;SANTIAGO        ;0;400000;0;336670;0;0;7356;1;4600000;NO;ACEPTA;
628;M       ;511000;29;UNV     ;SOL     ;27;226;CONCEPCION      ;0;123885;0;142686;0;2277;552;1;2000000;NO;ACEPTA;
629;M       ;492000;31;MED     ;SOL     ;56;131;RANCAGUA        ;0;510336;0;0;628;0;0;2;1400000;NO;NO ACEPTA;
630;M       ;800000;51;MED     ;CAS     ;90;93;SANTIAGO        ;0;268739;0;89007;1803;0;39;2;2200000;NO;ACEPTA;
631;F       ;1500000;43;MED     ;CAS     ;24;88;SANTIAGO        ;3106530;294809;0;0;537;38564;0;1;4100000;NO;NO ACEPTA;
632;M       ;7000000;44;MED     ;CAS     ;55;90;SANTIAGO        ;1918631;1997770;0;0;9565;0;69197;3;4600000;SI;ACEPTA;
633;F       ;9500000;40;TEC     ;SOL     ;67;193;CHILLAN         ;0;288102;0;0;6;0;0;1;1600000;NO;NO ACEPTA;
634;F       ;540000;43;TEC     ;CAS     ;23;164;CURICO          ;0;0;0;0;0;0;0;0;2200000;NO;NO ACEPTA;
635;M       ;4000000;44;TEC     ;CAS     ;24;88;SANTIAGO        ;3097564;9464;0;6000000;18565;0;6297;3;5500000;NO;NO ACEPTA;
636;M       ;630000;50;UNV     ;CAS     ;138;1;ARICA           ;0;91535;0;20;1137;0;0;2;1400000;NO;ACEPTA;
637;F       ;75900;50;TEC     ;SOL     ;98;122;MELIPILLA       ;0;0;0;0;0;0;0;0;2000000;SI;NO ACEPTA;
638;F       ;6300000;28;TEC     ;SOL     ;43;67;VINA DEL MAR    ;0;711373;0;21889;646;0;330;3;1100000;NO;NO ACEPTA;
639;M       ;1211000;36;MED     ;CAS     ;30;98;SANTIAGO        ;0;858970;0;568510;0;0;13329;0;5200000;NO;NO ACEPTA;
640;M       ;500000;26;TEC     ;SOL     ;27;226;CONCEPCION      ;0;250000;0;250000;1148;0;5046;2;900000;NO;ACEPTA;
641;F       ;440000;36;UNV     ;CAS     ;21;502;CHUQUICAMATA    ;0;0;0;328674;0;0;276;0;1800000;NO;NO ACEPTA;
642;M       ;1600000;41;UNV     ;SOL     ;82;90;SANTIAGO        ;1552266;550000;0;0;1673;0;801;2;7500000;NO;NO ACEPTA;
643;M       ;8280000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;870924;136067;0;10174;1176;0;0;2;900000;NO;ACEPTA;
644;M       ;69700;48;MED     ;CAS     ;55;90;SANTIAGO        ;2194131;500000;0;0;3430;6868;782;2;6100000;NO;ACEPTA;
645;M       ;820000;48;MED     ;SOL     ;52;93;SANTIAGO        ;0;37518;0;700000;665;0;714;1;3500000;SI;ACEPTA;
646;M       ;600000;38;TEC     ;CAS     ;30;100;SANTIAGO        ;0;500000;728204;0;7;7853;872;1;1900000;NO;NO ACEPTA;
647;M       ;550000;40;MED     ;CAS     ;47;291;PUERTO MONTT    ;0;1000000;0;0;274;0;406;2;1200000;NO;NO ACEPTA;
648;F       ;6300000;38;TEC     ;VIU     ;96;117;SANTIAGO        ;0;1650000;0;2482192;4079;0;13787;1;5600000;SI;NO ACEPTA;
649;F       ;4760000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;500000;0;0;0;31234;0;1;5000000;NO;ACEPTA;
650;M       ;1500000;45;TEC     ;CAS     ;59;88;SANTIAGO        ;0;0;0;0;772;13684;9;1;6800000;NO;NO ACEPTA;
651;F       ;605000;42;UNV     ;SEP     ;48;89;SANTIAGO        ;0;0;0;2000000;0;0;5983;0;2500000;NO;NO ACEPTA;
652;M       ;7000000;44;UNV     ;CAS     ;84;108;SANTIAGO        ;768906;344072;0;317349;2061;2221;473;2;900000;NO;ACEPTA;
653;F       ;44800;50;TEC     ;SOL     ;12;13;CALAMA          ;0;272414;0;700000;26;0;714;1;2200000;SI;NO ACEPTA;
654;F       ;950000;55;UNV     ;SOL     ;27;226;CONCEPCION      ;1557289;131239;0;119677;1771;0;0;1;3000000;SI;ACEPTA;
655;M       ;783000;49;UNV     ;SEP     ;127;85;SANTIAGO        ;0;856723;0;0;16;0;0;1;3100000;NO;ACEPTA;
656;M       ;74400;46;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;0;271;0;0;1;1800000;NO;ACEPTA;
657;F       ;50000;45;TEC     ;SEP     ;16;313;PALENA          ;332606;1198000;0;0;358;0;0;1;900000;SI;NO ACEPTA;
658;F       ;1153000;42;UNV     ;CAS     ;138;1;ARICA           ;1451108;19684;0;100000;4842;0;102;2;1000000;NO;ACEPTA;
659;M       ;1013000;30;UNV     ;SOL     ;13;16;ANTOFAGASTA     ;0;421830;0;0;950;0;0;2;4200000;NO;NO ACEPTA;
660;M       ;80300;40;UNV     ;SEP     ;55;90;SANTIAGO        ;0;0;0;0;0;2478;0;1;4000000;NO;ACEPTA;
661;F       ;1445000;49;MED     ;CAS     ;121;87;SANTIAGO        ;1772374;499649;0;0;2074;90438;20;1;5000000;NO;NO ACEPTA;
662;M       ;2400000;40;MED     ;CAS     ;79;148;SAN FERNANDO    ;3150323;1851524;0;3051196;3363;50259;3285;1;8000000;NO;NO ACEPTA;
663;M       ;8370000;42;MED     ;CAS     ;19;80;SANTIAGO        ;0;0;0;239103;0;0;255;1;2000000;NO;ACEPTA;
664;F       ;730000;30;TEC     ;CAS     ;27;226;CONCEPCION      ;0;600000;0;0;1981;0;612;2;1000000;NO;ACEPTA;
665;F       ;511000;29;MED     ;CAS     ;13;16;ANTOFAGASTA     ;536709;550000;0;0;653;0;0;1;1000000;NO;NO ACEPTA;
666;F       ;68100;36;TEC     ;SOL     ;90;85;SANTIAGO        ;0;1600000;0;0;0;43647;4;0;8000000;SI;NO ACEPTA;
667;F       ;6350000;31;TEC     ;CAS     ;10;5;IQUIQUE         ;1536004;750000;0;313092;1766;40064;0;1;3400000;NO;NO ACEPTA;
668;M       ;1200000;36;UNV     ;SEP     ;90;89;SANTIAGO        ;0;0;0;1000000;0;0;1018;0;6000000;NO;NO ACEPTA;
669;F       ;7780000;35;TEC     ;VIU     ;66;67;VINA DEL MAR    ;0;125103;0;481570;220;0;375;1;3600000;NO;NO ACEPTA;
670;M       ;1000000;41;MED     ;CAS     ;144;93;SANTIAGO        ;0;0;0;0;0;0;2;0;5000000;NO;NO ACEPTA;
671;F       ;63000;29;TEC     ;SOL     ;37;88;SANTIAGO        ;0;500000;0;24763;341;0;239;1;1900000;SI;NO ACEPTA;
672;M       ;1115000;51;UNV     ;CAS     ;40;86;SANTIAGO        ;2534290;65085;0;2803869;4001;49315;3826;2;1600000;NO;ACEPTA;
673;F       ;491000;29;TEC     ;SOL     ;30;107;SANTIAGO        ;0;167092;0;0;21;0;47;1;1800000;NO;NO ACEPTA;
674;M       ;1000000;28;UNV     ;SOL     ;61;285;SAN PABLO       ;0;535671;0;1000000;1056;30075;14624;2;4000000;NO;NO ACEPTA;
675;M       ;70000;46;MED     ;CAS     ;55;90;SANTIAGO        ;0;527566;0;294511;768;14773;856;1;4300000;NO;ACEPTA;
676;F       ;3500000;56;MED     ;CAS     ;24;86;SANTIAGO        ;0;2600000;0;0;1;33583;0;1;8000000;NO;NO ACEPTA;
677;M       ;600000;35;UNV     ;CAS     ;96;131;RANCAGUA        ;0;185398;0;251048;444;0;25;1;2000000;SI;NO ACEPTA;
678;F       ;1000000;28;TEC     ;SOL     ;67;80;SANTIAGO        ;0;0;0;0;0;15866;267;0;5000000;NO;NO ACEPTA;
679;F       ;449000;36;MED     ;CAS     ;16;93;SANTIAGO        ;0;249982;0;0;0;0;101;0;1600000;NO;NO ACEPTA;
680;F       ;80000;41;TEC     ;SOL     ;27;228;PENCO           ;0;500000;0;0;295;0;159;1;1300000;SI;NO ACEPTA;
681;M       ;60400;40;UNV     ;CAS     ;55;90;SANTIAGO        ;1046135;48582;0;0;1444;0;0;1;1500000;NO;ACEPTA;
682;M       ;4700000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;599962;0;258;19;0;20139;1;3200000;NO;ACEPTA;
683;M       ;724000;47;MED     ;CAS     ;31;119;SANTIAGO        ;0;500000;0;1963;0;0;2;1;2400000;NO;ACEPTA;
684;M       ;61400;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1698845;4171316;0;1;0;4855;1;8000000;NO;ACEPTA;
685;M       ;6000000;44;MED     ;CAS     ;55;90;SANTIAGO        ;314474;0;0;0;419;0;0;1;1800000;NO;ACEPTA;
686;M       ;1450000;37;UNV     ;SOL     ;14;22;COPIAPO         ;1417578;1353610;0;0;1875;29427;17;1;4500000;NO;NO ACEPTA;
687;M       ;9500000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;500000;0;0;309;0;0;1;2300000;SI;ACEPTA;
688;F       ;46100;48;TEC     ;SOL     ;93;88;SANTIAGO        ;0;500000;0;2000000;710;0;2035;1;6300000;SI;NO ACEPTA;
689;M       ;2921000;46;TEC     ;CAS     ;41;103;SANTIAGO        ;3233611;1992898;0;1373613;13900;0;6182;1;3700000;NO;NO ACEPTA;
690;F       ;80000;46;TEC     ;SOL     ;105;59;QUILLOTA        ;0;0;0;0;40;0;0;1;5000000;SI;NO ACEPTA;
691;F       ;2170000;43;MED     ;CAS     ;92;117;SANTIAGO        ;0;0;0;0;337;0;2639;3;8000000;NO;NO ACEPTA;
692;M       ;50000;40;MED     ;CAS     ;55;90;SANTIAGO        ;0;398106;0;0;508;0;16;2;5100000;NO;ACEPTA;
693;M       ;750000;52;TEC     ;CAS     ;35;106;SANTIAGO        ;1036913;12456;0;1071651;1657;0;10197;1;2100000;NO;ACEPTA;
694;M       ;52700;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;600000;0;0;3168;1;2000000;NO;ACEPTA;
695;M       ;1252000;48;MED     ;SEP     ;117;88;SANTIAGO        ;0;588394;0;0;5769;0;156;2;500000;SI;ACEPTA;
696;M       ;450000;33;UNV     ;CAS     ;94;67;VINA DEL MAR    ;0;105513;0;218984;207;0;173;1;1600000;NO;NO ACEPTA;
697;F       ;1300000;50;UNV     ;CAS     ;85;93;SANTIAGO        ;0;187156;0;0;418;10083;0;3;6100000;NO;ACEPTA;
698;F       ;5730000;33;TEC     ;VIU     ;84;100;SANTIAGO        ;0;5132;0;66451;119;0;39;1;2100000;NO;NO ACEPTA;
699;M       ;1500000;57;UNV     ;SOL     ;107;86;SANTIAGO        ;0;1832457;0;1273183;4408;4414;8331;1;3100000;NO;NO ACEPTA;
700;M       ;70000;45;UNV     ;SEP     ;55;90;SANTIAGO        ;0;1945210;0;0;68;0;0;1;8000000;NO;ACEPTA;
701;M       ;602000;48;MED     ;SEP     ;90;90;SANTIAGO        ;0;700000;0;193871;0;0;0;1;1800000;NO;ACEPTA;
702;M       ;837000;44;UNV     ;CAS     ;138;1;ARICA           ;2286842;35041;0;853085;2861;0;861;1;1400000;SI;ACEPTA;
703;F       ;982000;41;UNV     ;SOL     ;138;1;ARICA           ;0;399947;0;407773;243;0;19968;2;4600000;SI;ACEPTA;
704;F       ;80000;39;MED     ;SOL     ;83;89;SANTIAGO        ;0;69242;0;403209;515;24184;364;1;3700000;SI;NO ACEPTA;
705;F       ;80000;42;TEC     ;SOL     ;90;93;SANTIAGO        ;0;1250000;0;0;12;6135;0;1;1500000;SI;NO ACEPTA;
706;F       ;3210000;53;MED     ;CAS     ;53;80;SANTIAGO        ;0;0;0;0;9778;0;127460;3;8000000;NO;NO ACEPTA;
707;M       ;1015000;32;UNV     ;CAS     ;90;93;SANTIAGO        ;0;800000;0;351516;1202;0;510;3;3900000;NO;ACEPTA;
708;F       ;78700;53;TEC     ;SOL     ;12;13;CALAMA          ;2287434;47168;0;1000000;3445;0;1021;1;500000;SI;NO ACEPTA;
709;M       ;2062000;42;MED     ;SOL     ;82;90;SANTIAGO        ;0;574917;0;0;1;9474;261;1;8000000;NO;ACEPTA;
710;M       ;869000;52;MED     ;SOL     ;128;88;SANTIAGO        ;0;942081;0;0;0;57473;16512;1;3500000;NO;ACEPTA;
711;F       ;596000;61;MED     ;CAS     ;55;91;SANTIAGO        ;1282206;79037;0;0;1880;568;0;3;550000;NO;NO ACEPTA;
712;M       ;2200000;47;UNV     ;SOL     ;45;88;SANTIAGO        ;0;1300000;0;0;0;0;203;1;8000000;NO;ACEPTA;
713;M       ;680000;53;TEC     ;CAS     ;95;316;AYSEN           ;0;0;0;0;334;0;689;1;2400000;NO;NO ACEPTA;
714;M       ;64800;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;118156;0;625718;226;0;604;1;1800000;NO;ACEPTA;
715;F       ;714000;44;TEC     ;CAS     ;90;5;IQUIQUE         ;0;0;0;0;69;26040;0;1;2800000;NO;NO ACEPTA;
716;M       ;600000;41;MED     ;CAS     ;126;110;SANTIAGO        ;0;400000;0;0;0;0;41;1;2000000;SI;ACEPTA;
717;M       ;800000;48;MED     ;CAS     ;138;1;ARICA           ;0;100256;0;210389;224;0;8454;1;3800000;SI;ACEPTA;
718;F       ;800000;57;UNV     ;CAS     ;90;89;SANTIAGO        ;0;800000;0;0;484;0;1;1;3200000;NO;NO ACEPTA;
719;F       ;2100000;52;MED     ;CAS     ;102;90;SANTIAGO        ;0;2720553;0;0;0;0;31;0;8000000;NO;NO ACEPTA;
720;M       ;710000;36;UNV     ;CAS     ;63;301;ANCUD           ;0;449860;0;89985;1283;0;0;1;1600000;NO;NO ACEPTA;
721;M       ;4480000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1000000;0;1018319;1483;0;2650;1;3600000;NO;ACEPTA;
722;M       ;3000000;42;MED     ;CAS     ;83;92;SANTIAGO        ;1276519;599192;0;1733953;1989;24942;45307;1;8000000;NO;NO ACEPTA;
723;M       ;2600000;41;UNV     ;CAS     ;60;291;PUERTO MONTT    ;0;115440;0;4500000;7960;14085;4566;3;7700000;SI;NO ACEPTA;
724;M       ;52500;51;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1375275;0;4436162;792;0;33303;1;3700000;NO;ACEPTA;
725;F       ;67000;41;TEC     ;SOL     ;52;86;SANTIAGO        ;0;209365;0;0;104;33489;0;1;5600000;SI;NO ACEPTA;
726;M       ;6000000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;22644;0;300000;898;0;306;2;1100000;NO;ACEPTA;
727;M       ;782000;40;UNV     ;CAS     ;31;119;SANTIAGO        ;0;222652;0;245688;2220;0;38;2;1700000;NO;ACEPTA;
728;M       ;1200000;47;MED     ;CAS     ;138;1;ARICA           ;0;260;0;938160;2850;2169;897;2;3200000;NO;ACEPTA;
729;M       ;1193000;28;UNV     ;CAS     ;27;226;CONCEPCION      ;0;500000;0;23441;0;0;206;1;5500000;NO;ACEPTA;
730;M       ;2500000;51;MED     ;CAS     ;13;16;ANTOFAGASTA     ;0;500000;0;0;0;0;11759;0;8000000;NO;NO ACEPTA;
731;M       ;750000;55;UNV     ;SOL     ;27;226;CONCEPCION      ;0;426436;0;719429;2284;0;1336;2;1500000;NO;ACEPTA;
732;M       ;701000;37;MED     ;CAS     ;15;67;VINA DEL MAR    ;0;355848;0;0;1;0;0;1;2500000;NO;NO ACEPTA;
733;F       ;51000;45;MED     ;SOL     ;65;74;SAN ANTONIO     ;0;0;0;296761;0;0;303;0;2400000;SI;NO ACEPTA;
734;F       ;507000;52;TEC     ;CAS     ;116;131;RANCAGUA        ;363526;0;0;0;483;0;0;1;1600000;NO;NO ACEPTA;
735;M       ;5500000;43;MED     ;SEP     ;18;118;SANTIAGO        ;0;325000;0;0;0;0;0;1;3700000;SI;ACEPTA;
736;M       ;1241000;47;MED     ;CAS     ;17;90;SANTIAGO        ;0;36104;0;500000;1185;0;509;3;5100000;SI;ACEPTA;
737;F       ;550000;61;MED     ;VIU     ;85;88;SANTIAGO        ;0;1300000;0;0;79;0;0;1;900000;NO;NO ACEPTA;
738;M       ;750000;47;UNV     ;CAS     ;61;90;SANTIAGO        ;1298347;0;0;670028;1389;0;481;2;2400000;NO;ACEPTA;
739;M       ;80000;40;UNV     ;CAS     ;80;88;SANTIAGO        ;0;61642;0;0;673;0;0;1;4900000;NO;ACEPTA;
740;M       ;1800000;42;MED     ;CAS     ;138;1;ARICA           ;3354043;500000;0;0;3694;0;2895;1;7000000;NO;ACEPTA;
741;F       ;650000;39;TEC     ;CAS     ;16;89;SANTIAGO        ;0;250000;0;0;0;21282;0;0;2400000;NO;NO ACEPTA;
742;M       ;821000;40;MED     ;CAS     ;15;66;VALPARAISO      ;0;800000;0;0;9;0;0;1;3400000;NO;NO ACEPTA;
743;F       ;605000;42;MED     ;SOL     ;48;89;SANTIAGO        ;0;0;0;2000000;0;0;5983;0;2500000;NO;NO ACEPTA;
744;F       ;1000000;28;UNV     ;CAS     ;44;173;TALCA           ;0;2600000;0;0;18;0;0;1;2400000;NO;NO ACEPTA;
745;M       ;1000000;41;UNV     ;CAS     ;138;1;ARICA           ;0;400000;0;336670;0;0;7356;1;4600000;NO;ACEPTA;
746;F       ;6480000;40;TEC     ;VIU     ;60;284;OSORNO          ;0;9570;0;500000;1403;0;1972;1;3600000;NO;NO ACEPTA;
747;F       ;6000000;28;TEC     ;SOL     ;21;502;CHUQUICAMATA    ;0;445011;0;1331;40;0;0;1;1400000;NO;NO ACEPTA;
748;M       ;2057000;38;UNV     ;CAS     ;68;213;LOS ANGELES     ;0;973247;0;0;11;0;40322;2;8000000;NO;NO ACEPTA;
749;F       ;59900;39;TEC     ;SOL     ;140;80;SANTIAGO        ;0;0;0;0;113;0;0;1;2400000;SI;NO ACEPTA;
750;M       ;4500000;41;MED     ;CAS     ;80;93;SANTIAGO        ;0;1422425;0;0;1;34134;449;1;6200000;NO;ACEPTA;
751;M       ;1200000;36;UNV     ;CAS     ;64;314;COYHAIQUE       ;0;825000;0;53743;1857;0;12755;2;4200000;NO;NO ACEPTA;
752;F       ;1000000;58;TEC     ;CAS     ;12;13;CALAMA          ;0;441886;0;195697;104;0;0;1;4600000;NO;NO ACEPTA;
753;M       ;494000;47;MED     ;CAS     ;138;1;ARICA           ;0;447361;0;0;157;2857;0;1;1600000;NO;ACEPTA;
754;M       ;633000;35;TEC     ;CAS     ;39;84;SANTIAGO        ;0;73360;0;0;251;0;0;1;2300000;NO;NO ACEPTA;
755;M       ;550000;50;MED     ;CAS     ;138;1;ARICA           ;0;62411;0;410608;202;0;430;1;2000000;NO;ACEPTA;
756;M       ;1560000;46;UNV     ;CAS     ;138;1;ARICA           ;3059772;382440;0;370308;3278;26611;17768;2;6000000;NO;ACEPTA;
757;F       ;1600000;42;UNV     ;CAS     ;138;1;ARICA           ;868598;1000000;0;918971;4082;0;14788;2;5600000;SI;ACEPTA;
758;M       ;473000;29;UNV     ;SOL     ;102;100;SANTIAGO        ;499803;217864;0;0;709;0;0;1;1200000;NO;ACEPTA;
759;M       ;1343000;55;UNV     ;CAS     ;31;119;SANTIAGO        ;1196184;163114;0;500000;2283;0;510;1;4500000;SI;ACEPTA;
760;M       ;1200000;40;TEC     ;CAS     ;30;98;SANTIAGO        ;1807305;2300000;0;617552;2654;0;699;3;1900000;NO;NO ACEPTA;
761;F       ;53500;50;MED     ;SOL     ;139;85;SANTIAGO        ;0;3000000;0;0;0;50920;0;0;8000000;SI;NO ACEPTA;
762;F       ;486000;29;TEC     ;SOL     ;16;91;SANTIAGO        ;0;15132;0;140691;207;0;87;1;1800000;NO;NO ACEPTA;
763;M       ;50000;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;540021;0;0;10;2010;0;1;6000000;NO;ACEPTA;
764;M       ;1070000;50;MED     ;CAS     ;138;1;ARICA           ;0;500000;0;0;2840;0;152;3;2600000;NO;ACEPTA;
765;M       ;2453000;32;TEC     ;CAS     ;90;80;SANTIAGO        ;0;800000;0;170050;0;0;63063;0;8000000;NO;NO ACEPTA;
766;M       ;1000000;48;MED     ;CAS     ;37;104;SANTIAGO        ;2606226;0;0;2409187;2955;0;2392;1;2100000;NO;ACEPTA;
767;M       ;634000;54;TEC     ;CAS     ;25;106;SANTIAGO        ;0;500000;0;1099438;1573;0;2040;1;1000000;NO;ACEPTA;
768;M       ;750000;41;TEC     ;SOL     ;138;1;ARICA           ;0;459827;0;0;322;2564;0;1;3300000;NO;ACEPTA;
769;M       ;700000;53;UNV     ;CAS     ;27;226;CONCEPCION      ;47222;491393;0;612446;269;0;280;1;2300000;NO;ACEPTA;
